actor_id,actor_name,title,category,title_id,year,type,budget,budget_currency,World-wide,International,Domestic,boxoffice_currency
nm0390903,NA,Taboo,actor,tt3647998,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0390903,NA,Revolution: New Art For A New World,actor,tt6059142,2016,movie,0,GBP,19103,19103,0,USD
nm0390903,NA,The Promise,actor,tt4776998,2016,movie,90000000,USD,12448676,4224388,8224288,USD
nm0390903,NA,Mission: Impossible - Rogue Nation,actor,tt2381249,2015,movie,150000000,USD,682716636,487674259,195042377,USD
nm0390903,NA,The Riot Club,actor,tt2717860,2014,movie,0,NULL,3517925,3510191,7734,USD
nm0390903,NA,Rev.,actor,tt1588221,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0390903,NA,Muppets Most Wanted,actor,tt2281587,2014,movie,50000000,USD,80383113,29200000,51183113,USD
nm0390903,NA,Ambassadors,actor,tt2382598,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0390903,NA,The Invisible Woman,actor,tt1700845,2013,movie,0,NULL,3986888,2752634,1234254,USD
nm0390903,NA,About Time,actor,tt2194499,2013,movie,12000000,USD,87100449,71777528,15322921,USD
nm0390903,NA,Byzantium,actor,tt1531901,2012,movie,8000000,GBP,828284,739047,89237,USD
nm0390903,NA,A Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman,actor,tt1979172,2012,movie,0,NULL,63469,58367,5102,USD
nm0390903,NA,Stand Off,actor,tt1545328,2011,movie,0,NULL,18332,18332,0,USD
nm0390903,NA,Aqua Teen Hunger Force,actor,tt0297494,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0390903,NA,Hanna,actor,tt0993842,2011,movie,30000000,USD,63782078,23522959,40259119,USD
nm0390903,NA,Freezing,actor,tt1151072,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0390903,NA,The Thick of It,actor,tt0459159,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0390903,NA,The Soloist,actor,tt0821642,2009,movie,60000000,USD,38332994,6612836,31720158,USD
nm0390903,NA,In the Loop,actor,tt1226774,2009,movie,612650,GBP,7787487,5398683,2388804,USD
nm0390903,NA,Valkyrie,actor,tt0985699,2008,movie,75000000,USD,201545517,118467684,83077833,USD
nm0390903,NA,Headcases,actor,tt1219972,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0390903,NA,Elizabeth: The Golden Age,actor,tt0414055,2007,movie,55000000,USD,75782758,59399249,16383509,USD
nm0390903,NA,Pirates of the Caribbean: At World's End,actor,tt0449088,2007,movie,300000000,USD,960996492,651576067,309420425,USD
nm0390903,NA,Rabbit Fever,actor,tt0429018,2006,movie,0,NULL,15308,15308,0,USD
nm0390903,NA,A Good Year,actor,tt0401445,2006,movie,35000000,USD,42269923,34810623,7459300,USD
nm0390903,NA,Pirates of the Caribbean: Dead Man's Chest,actor,tt0383574,2006,movie,225000000,USD,1066179747,642863935,423315812,USD
nm0390903,NA,Land of the Blind,actor,tt0433405,2006,movie,18000000,USD,25116,19872,5244,USD
nm0390903,NA,The Darwin Awards,actor,tt0428446,2006,movie,0,NULL,309408,309408,0,USD
nm0390903,NA,Pride & Prejudice,actor,tt0414387,2005,movie,28000000,USD,121616555,83211467,38405088,USD
nm0390903,NA,Piccadilly Jim,actor,tt0371878,NA,movie,NA,NA,NA,NA,NA,NA
nm0390903,NA,The Libertine,actor,tt0375920,2004,movie,0,NULL,10852064,6016999,4835065,USD
nm0390903,NA,Paparazzi,actor,tt0338325,2004,movie,20000000,USD,16796512,1082278,15714234,USD
nm0390903,NA,Stage Beauty,actor,tt0368658,2004,movie,0,NULL,2307092,1524709,782383,USD
nm0390903,NA,Possession,actor,tt0256276,2002,movie,25000000,USD,14815898,4702165,10113733,USD
nm0390903,NA,Gosford Park,actor,tt0280707,2001,movie,19800000,USD,87754044,46445429,41308615,USD
nm0390903,NA,Lawless Heart,actor,tt0276276,2001,movie,0,NULL,539596,209529,330067,USD
nm0390903,NA,Enigma,actor,tt0157583,2001,movie,0,NULL,15713204,11411622,4301582,USD
nm0390903,NA,Maybe Baby,actor,tt0206926,2000,movie,0,NULL,173763,153262,20501,USD
nm0390903,NA,Bedrooms and Hallways,actor,tt0126810,1998,movie,3000000,GBP,136049,NA,NA,USD
nm0390903,NA,The Very Thought of You,actor,tt0120747,1998,movie,0,NULL,98378,NA,NA,USD
nm0390903,NA,The Clandestine Marriage,actor,tt0167082,NA,movie,NA,NA,NA,NA,NA,NA
nm0390903,NA,True Blue,actor,tt0117973,NA,movie,NA,NA,NA,NA,NA,NA
nm0390903,NA,Absolutely Fabulous,actor,tt0105929,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0390903,NA,Some Mother's Son,actor,tt0117690,1996,movie,0,NULL,671437,NA,NA,USD
nm0390903,NA,The Bill,actor,tt0084987,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0390903,NA,Harry,actor,tt0106021,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0390847,Tom Holland,The Blue Racer,actor,tt11427816,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0390847,Tom Holland,The Pink Panther Show,actor,tt0063939,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0390847,Tom Holland,Tijuana Toads,actor,tt0153094,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0390847,Tom Holland,Temple Houston,actor,tt0056788,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0390847,Tom Holland,Have Gun - Will Travel,actor,tt0050025,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0390847,Tom Holland,The Aquanauts,actor,tt0053481,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0390847,Tom Holland,Michael Shayne,actor,tt0053521,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0390847,Tom Holland,Death Valley Days,actor,tt0044259,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0390847,Tom Holland,Peter Gunn,actor,tt0051301,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0390847,Tom Holland,Gunsmoke,actor,tt0047736,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0390847,Tom Holland,U.S. Marshal,actor,tt0051324,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0390847,Tom Holland,Black Saddle,actor,tt0052449,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0390847,Tom Holland,Lawman,actor,tt0051290,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0390847,Tom Holland,Zane Grey Theatre,actor,tt0048916,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0390847,Tom Holland,Telephone Time,actor,tt0048903,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0390847,Tom Holland,Tombstone Territory,actor,tt0050069,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0390847,Tom Holland,Highway Patrol,actor,tt0047739,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0390847,Tom Holland,Official Detective,actor,tt0050047,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0390847,Tom Holland,The Big Story,actor,tt0041007,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0390847,Tom Holland,Robert Montgomery Presents,actor,tt0042141,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0390847,Tom Holland,Crown Theatre with Gloria Swanson,actor,tt0046590,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0390847,Tom Holland,Schlitz Playhouse,actor,tt0043228,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0390847,Tom Holland,The Cisco Kid,actor,tt0042093,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0390847,Tom Holland,The Judge,actor,tt0041532,NA,movie,NA,NA,NA,NA,NA,NA
nm0390847,Tom Holland,The Unwritten Code,actor,tt0037419,NA,movie,NA,NA,NA,NA,NA,NA
nm0390847,Tom Holland,Wing and a Prayer,actor,tt0037466,NA,movie,NA,NA,NA,NA,NA,NA
nm0390847,Tom Holland,U-Boat Prisoner,actor,tt0037411,NA,movie,NA,NA,NA,NA,NA,NA
nm4718969,Tom Holland,Hawaii Five-0,actor,tt1600194,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1569276,Chadwick Boseman,What If...?,actor,tt10168312,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1569276,Chadwick Boseman,Ma Rainey's Black Bottom,actor,tt10514222,NA,movie,NA,NA,NA,NA,NA,NA
nm1569276,Chadwick Boseman,Da 5 Bloods,actor,tt9777644,NA,movie,NA,NA,NA,NA,NA,NA
nm1569276,Chadwick Boseman,21 Bridges,actor,tt8688634,2019,movie,33000000,USD,49939757,21400000,28539757,USD
nm1569276,Chadwick Boseman,Avengers: Endgame,actor,tt4154796,2019,movie,356000000,USD,2797501328,1939128328,858373000,USD
nm1569276,Chadwick Boseman,Avengers: Infinity War,actor,tt4154756,2018,movie,321000000,USD,2048359754,1369544272,678815482,USD
nm1569276,Chadwick Boseman,Black Panther,actor,tt1825683,2018,movie,200000000,USD,1347597973,647171407,700426566,USD
nm1569276,Chadwick Boseman,Marshall,actor,tt5301662,2017,movie,12000000,USD,10116816,65157,10051659,USD
nm1569276,Chadwick Boseman,Message from the King,actor,tt1712192,2016,movie,10000000,USD,315132,315132,0,USD
nm1569276,Chadwick Boseman,Captain America: Civil War,actor,tt3498820,2016,movie,250000000,USD,1153337496,745253147,408084349,USD
nm1569276,Chadwick Boseman,Gods of Egypt,actor,tt2404233,2016,movie,140000000,USD,150680864,119527400,31153464,USD
nm1569276,Chadwick Boseman,Get on Up,actor,tt2473602,2014,movie,30000000,USD,33448971,2745871,30703100,USD
nm1569276,Chadwick Boseman,Draft Day,actor,tt2223990,2014,movie,25000000,USD,29824199,981962,28842237,USD
nm1569276,Chadwick Boseman,42,actor,tt0453562,2013,movie,40000000,USD,97510197,2450488,95059709,USD
nm1569276,Chadwick Boseman,The Kill Hole,actor,tt1727373,NA,movie,NA,NA,NA,NA,NA,NA
nm1569276,Chadwick Boseman,Fringe,actor,tt1119644,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1569276,Chadwick Boseman,Justified,actor,tt1489428,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1569276,Chadwick Boseman,Detroit 1-8-7,actor,tt1578258,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1569276,Chadwick Boseman,Castle,actor,tt1219024,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1569276,Chadwick Boseman,The Glades,actor,tt1552112,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1569276,Chadwick Boseman,Persons Unknown,actor,tt1333050,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1569276,Chadwick Boseman,Lincoln Heights,actor,tt0775374,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1569276,Chadwick Boseman,Lie to Me,actor,tt1235099,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1569276,Chadwick Boseman,Cold Case,actor,tt0368479,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1569276,Chadwick Boseman,ER,actor,tt0108757,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1569276,Chadwick Boseman,The Express,actor,tt0469903,2008,movie,40000000,USD,9808124,14718,9793406,USD
nm1569276,Chadwick Boseman,CSI: NY,actor,tt0395843,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1569276,Chadwick Boseman,Law & Order,actor,tt0098844,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1569276,Chadwick Boseman,Third Watch,actor,tt0197182,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1569276,Chadwick Boseman,All My Children,actor,tt0065272,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0488953,Brie Larson,Lindsey Reiser Reports,actress,tt9893350,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0488953,Brie Larson,Shang-Chi and the Legend of the Ten Rings,actress,tt9376612,2021,movie,200000000,USD,432243292,207700000,224543292,USD
nm0488953,Brie Larson,"Between Two Ferns: The Movie, Sorta Uncut Interviews",actress,tt19414282,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0488953,Brie Larson,Between Two Ferns: The Movie,actress,tt9398640,NA,movie,NA,NA,NA,NA,NA,NA
nm0488953,Brie Larson,Just Mercy,actress,tt4916630,2019,movie,25000000,USD,50401502,14400000,36001502,USD
nm0488953,Brie Larson,Avengers: Endgame,actress,tt4154796,2019,movie,356000000,USD,2797501328,1939128328,858373000,USD
nm0488953,Brie Larson,Captain Marvel,actress,tt4154664,2019,movie,160000000,USD,1128462972,701633133,426829839,USD
nm0488953,Brie Larson,Basmati Blues,actress,tt1131728,2017,movie,0,NULL,15605,15605,0,USD
nm0488953,Brie Larson,Unicorn Store,actress,tt2338454,NA,movie,NA,NA,NA,NA,NA,NA
nm0488953,Brie Larson,The Glass Castle,actress,tt2378507,2017,movie,9000000,USD,22088533,4815474,17273059,USD
nm0488953,Brie Larson,Kong: Skull Island,actress,tt3731562,2017,movie,185000000,USD,566652812,398600000,168052812,USD
nm0488953,Brie Larson,Free Fire,actress,tt4158096,2016,movie,5500000,GBP,3719383,1920071,1799312,USD
nm0488953,Brie Larson,Room,actress,tt3170832,2015,movie,13000000,USD,35401758,20724104,14677654,USD
nm0488953,Brie Larson,Trainwreck,actress,tt3152624,2015,movie,35000000,USD,140795793,30583093,110212700,USD
nm0488953,Brie Larson,Digging for Fire,actress,tt3704416,2015,movie,0,NULL,119364,NA,NA,USD
nm0488953,Brie Larson,The Gambler,actress,tt2039393,2014,movie,25000000,USD,39280992,5600000,33680992,USD
nm0488953,Brie Larson,Community,actress,tt1439629,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0488953,Brie Larson,Kroll Show,actress,tt1981538,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0488953,Brie Larson,Short Term 12,actress,tt2370248,2013,movie,0,NULL,1645164,632064,1013100,USD
nm0488953,Brie Larson,Don Jon,actress,tt2229499,2013,movie,3000000,USD,39439355,14961651,24477704,USD
nm0488953,Brie Larson,The Spectacular Now,actress,tt1714206,2013,movie,2500000,USD,6918591,63980,6854611,USD
nm0488953,Brie Larson,NTSF:SD:SUV,actress,tt1783495,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0488953,Brie Larson,21 Jump Street,actress,tt1232829,2012,movie,42000000,USD,201585328,63137661,138447667,USD
nm0488953,Brie Larson,The League,actress,tt1480684,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0488953,Brie Larson,Treatment,actress,tt1754786,NA,movie,NA,NA,NA,NA,NA,NA
nm0488953,Brie Larson,Rampart,actress,tt1640548,2011,movie,12000000,USD,1567905,595393,972512,USD
nm0488953,Brie Larson,United States of Tara,actress,tt1001482,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0488953,Brie Larson,The Trouble with Bliss,actress,tt1483756,2011,movie,0,NULL,13093,NA,NA,USD
nm0488953,Brie Larson,Scott Pilgrim vs. the World,actress,tt0446029,2010,movie,60000000,USD,49421974,16140284,33281690,USD
nm0488953,Brie Larson,House Broken,actress,tt1054631,NA,movie,NA,NA,NA,NA,NA,NA
nm0488953,Brie Larson,Greenberg,actress,tt1234654,2010,movie,0,NULL,6344112,2109942,4234170,USD
nm0488953,Brie Larson,The Burg,actress,tt0843641,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0488953,Brie Larson,Tanner Hall,actress,tt1151410,2009,movie,3000000,USD,5073,NA,NA,USD
nm0488953,Brie Larson,Just Peck,actress,tt1230387,NA,movie,NA,NA,NA,NA,NA,NA
nm0488953,Brie Larson,Ghost Whisperer,actress,tt0460644,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0488953,Brie Larson,Remember the Daze,actress,tt0790618,NA,movie,NA,NA,NA,NA,NA,NA
nm0488953,Brie Larson,Farce of the Penguins,actress,tt0488539,2006,movie,0,NULL,6832,6832,0,USD
nm0488953,Brie Larson,Hope & Faith,actress,tt0366025,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0488953,Brie Larson,Hoot,actress,tt0453494,2006,movie,15000000,USD,8224998,107361,8117637,USD
nm0488953,Brie Larson,Sleepover,actress,tt0368975,2004,movie,10000000,USD,10143022,706632,9436390,USD
nm0488953,Brie Larson,13 Going on 30,actress,tt0337563,2004,movie,37000000,USD,96455697,39223950,57231747,USD
nm0488953,Brie Larson,Raising Dad,actress,tt0285397,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0488953,Brie Larson,Madison,actress,tt0206113,2001,movie,13500000,USD,517262,NA,NA,USD
nm0488953,Brie Larson,Popular,actress,tt0202748,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0488953,Brie Larson,Touched by an Angel,actress,tt0108968,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0488953,Brie Larson,To Have & to Hold,actress,tt0144071,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0488953,Brie Larson,The Tonight Show with Jay Leno,actress,tt0103569,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0488953,Brie Larson,Then Came You,actress,tt0202766,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1073204,NA,Little Voice,actress,tt8521376,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1073204,NA,The Blacklist,actress,tt2741602,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1073204,NA,Madam Secretary,actress,tt3501074,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1073204,NA,Succession,actress,tt7660850,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1073204,NA,The Kitchen,actress,tt5822564,2019,movie,38000000,USD,15980032,3800000,12180032,USD
nm1073204,NA,House of Cards,actress,tt1856010,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1073204,NA,Blue Bloods,actress,tt1595859,2010,tvSeries,0,NULL,17678,17678,0,USD
nm1073204,NA,The Greatest Showman,actress,tt1485796,2017,movie,84000000,USD,436949634,262609460,174340174,USD
nm1073204,NA,Staging Film,actress,tt6587378,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1073204,NA,The Price,actress,tt3212026,NA,movie,NA,NA,NA,NA,NA,NA
nm1073204,NA,A Most Violent Year,actress,tt2937898,2014,movie,20000000,USD,12007070,6257936,5749134,USD
nm1073204,NA,Masters of Sex,actress,tt2137109,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1073204,NA,Labor Day,actress,tt1967545,2013,movie,18000000,USD,20275812,6904284,13371528,USD
nm1073204,NA,Law & Order: Special Victims Unit,actress,tt0203259,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1073204,NA,G,actress,tt0291928,2002,movie,0,NULL,3020784,NA,NA,USD
nm0424060,Scarlett Johansson,Sing 2,actress,tt6467266,2021,movie,85000000,USD,401472175,239130000,162342175,USD
nm0424060,Scarlett Johansson,Black Widow,actress,tt3480822,2021,movie,200000000,USD,379751655,196100000,183651655,USD
nm0424060,Scarlett Johansson,Jojo Rabbit,actress,tt2584384,2019,movie,14000000,USD,90335025,56964119,33370906,USD
nm0424060,Scarlett Johansson,Marriage Story,actress,tt7653254,2019,movie,18600000,USD,333686,333686,0,USD
nm0424060,Scarlett Johansson,Avengers: Endgame,actress,tt4154796,2019,movie,356000000,USD,2797501328,1939128328,858373000,USD
nm0424060,Scarlett Johansson,Captain Marvel,actress,tt4154664,2019,movie,160000000,USD,1128462972,701633133,426829839,USD
nm0424060,Scarlett Johansson,Saturday Night Live,actress,tt0072562,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0424060,Scarlett Johansson,Avengers: Infinity War,actress,tt4154756,2018,movie,321000000,USD,2048359754,1369544272,678815482,USD
nm0424060,Scarlett Johansson,Isle of Dogs,actress,tt5104604,2018,movie,0,NULL,64337744,32322513,32015231,USD
nm0424060,Scarlett Johansson,Rough Night,actress,tt4799050,2017,movie,20000000,USD,47347283,25241640,22105643,USD
nm0424060,Scarlett Johansson,Ghost in the Shell,actress,tt1219827,2017,movie,110000000,USD,169846945,129283388,40563557,USD
nm0424060,Scarlett Johansson,Sing,actress,tt3470600,2016,movie,75000000,USD,634338384,363759959,270578425,USD
nm0424060,Scarlett Johansson,Captain America: Civil War,actress,tt3498820,2016,movie,250000000,USD,1153337496,745253147,408084349,USD
nm0424060,Scarlett Johansson,The Jungle Book,actress,tt3040964,2016,movie,175000000,USD,966554929,602553806,364001123,USD
nm0424060,Scarlett Johansson,"Hail, Caesar!",actress,tt0475290,2016,movie,22000000,USD,63945241,33447156,30498085,USD
nm0424060,Scarlett Johansson,Avengers: Age of Ultron,actress,tt2395427,2015,movie,250000000,USD,1402809540,943803672,459005868,USD
nm0424060,Scarlett Johansson,Lucy,actress,tt2872732,2014,movie,40000000,USD,458863600,332200000,126663600,USD
nm0424060,Scarlett Johansson,Captain America: The Winter Soldier,actress,tt1843866,2014,movie,170000000,USD,714421503,454654931,259766572,USD
nm0424060,Scarlett Johansson,Chef,actress,tt2883512,2014,movie,11000000,USD,48428048,17004045,31424003,USD
nm0424060,Scarlett Johansson,HitRECord on TV,actress,tt3453566,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0424060,Scarlett Johansson,Her,actress,tt1798709,2013,movie,23000000,USD,48517427,22949176,25568251,USD
nm0424060,Scarlett Johansson,Under the Skin,actress,tt1441395,2013,movie,13300000,USD,5866389,3252138,2614251,USD
nm0424060,Scarlett Johansson,Don Jon,actress,tt2229499,2013,movie,3000000,USD,39439355,14961651,24477704,USD
nm0424060,Scarlett Johansson,Hitchcock,actress,tt0975645,2012,movie,15700000,USD,27039669,21030992,6008677,USD
nm0424060,Scarlett Johansson,The Avengers,actress,tt0848228,2012,movie,220000000,USD,1518815515,895457605,623357910,USD
nm0424060,Scarlett Johansson,We Bought a Zoo,actress,tt1389137,2011,movie,50000000,USD,120081841,44457291,75624550,USD
nm0424060,Scarlett Johansson,Iron Man 2,actress,tt1228705,2010,movie,200000000,USD,623933331,311500000,312433331,USD
nm0424060,Scarlett Johansson,He's Just Not That Into You,actress,tt1001508,2009,movie,40000000,USD,178866158,84912505,93953653,USD
nm0424060,Scarlett Johansson,The Spirit,actress,tt0831887,2008,movie,60000000,USD,39164441,19358253,19806188,USD
nm0424060,Scarlett Johansson,Vicky Cristina Barcelona,actress,tt0497465,2008,movie,15500000,USD,96409300,73192591,23216709,USD
nm0424060,Scarlett Johansson,Robot Chicken,actress,tt0437745,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0424060,Scarlett Johansson,The Other Boleyn Girl,actress,tt0467200,2008,movie,35000000,USD,78201830,51386873,26814957,USD
nm0424060,Scarlett Johansson,The Nanny Diaries,actress,tt0489237,2007,movie,20000000,USD,47817020,21886368,25930652,USD
nm0424060,Scarlett Johansson,The Prestige,actress,tt0482571,2006,movie,40000000,USD,109676311,56586420,53089891,USD
nm0424060,Scarlett Johansson,The Black Dahlia,actress,tt0387877,2006,movie,50000000,USD,49332692,26787612,22545080,USD
nm0424060,Scarlett Johansson,Scoop,actress,tt0457513,2006,movie,17300000,USD,39220946,28695229,10525717,USD
nm0424060,Scarlett Johansson,The Island,actress,tt0399201,2005,movie,126000000,USD,162949164,127130251,35818913,USD
nm0424060,Scarlett Johansson,Match Point,actress,tt0416320,2005,movie,15000000,USD,85638656,62487127,23151529,USD
nm0424060,Scarlett Johansson,In Good Company,actress,tt0385267,2004,movie,26000000,USD,61315215,15508556,45806659,USD
nm0424060,Scarlett Johansson,The SpongeBob SquarePants Movie,actress,tt0345950,2004,movie,30000000,USD,141067127,55649139,85417988,USD
nm0424060,Scarlett Johansson,A Good Woman,actress,tt0379306,2004,movie,0,NULL,6878433,6639824,238609,USD
nm0424060,Scarlett Johansson,Entourage,actress,tt0387199,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0424060,Scarlett Johansson,A Love Song for Bobby Long,actress,tt0369672,2004,movie,0,NULL,2039526,1875218,164308,USD
nm0424060,Scarlett Johansson,The Perfect Score,actress,tt0314498,2004,movie,40000000,USD,10898337,507334,10391003,USD
nm0424060,Scarlett Johansson,Girl with a Pearl Earring,actress,tt0335119,2003,movie,12000000,USD,33030115,21359144,11670971,USD
nm0424060,Scarlett Johansson,Lost in Translation,actress,tt0335266,2003,movie,4000000,USD,118686937,74101484,44585453,USD
nm0424060,Scarlett Johansson,Eight Legged Freaks,actress,tt0271367,2002,movie,30000000,USD,45867333,28544727,17322606,USD
nm0424060,Scarlett Johansson,An American Rhapsody,actress,tt0221799,2001,movie,0,NULL,970676,120421,850255,USD
nm0424060,Scarlett Johansson,Ghost World,actress,tt0162346,2001,movie,7000000,USD,8764389,2546540,6217849,USD
nm0424060,Scarlett Johansson,The Man Who Wasn't There,actress,tt0243133,2001,movie,20000000,USD,18916623,11412366,7504257,USD
nm0424060,Scarlett Johansson,My Brother the Pig,actress,tt0165396,NA,movie,NA,NA,NA,NA,NA,NA
nm0424060,Scarlett Johansson,The Horse Whisperer,actress,tt0119314,1998,movie,60000000,USD,186883563,111500000,75383563,USD
nm0424060,Scarlett Johansson,Home Alone 3,actress,tt0119303,1997,movie,32000000,USD,79082515,48200000,30882515,USD
nm0424060,Scarlett Johansson,Fall,actress,tt0119098,1997,movie,1000000,USD,51266,NA,NA,USD
nm0424060,Scarlett Johansson,If Lucy Fell,actress,tt0116606,1996,movie,5000000,USD,2420162,NA,NA,USD
nm0424060,Scarlett Johansson,Manny & Lo,actress,tt0116985,1996,movie,500000,USD,502313,NA,NA,USD
nm0424060,Scarlett Johansson,The Client,actress,tt0111924,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0424060,Scarlett Johansson,Just Cause,actress,tt0113501,1995,movie,0,NULL,36853222,NA,NA,USD
nm0424060,Scarlett Johansson,North,actress,tt0110687,1994,movie,40000000,USD,7182747,NA,NA,USD
nm0424060,Scarlett Johansson,Late Night with Conan O'Brien,actress,tt0106052,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm9564539,NA,Avengers Office Hours,actress,tt7884732,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm4855517,Simu Liu,Bright: Samurai Soul,actor,tt14837960,NA,movie,NA,NA,NA,NA,NA,NA
nm4855517,Simu Liu,Star Wars: Visions,actor,tt13622982,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm4855517,Simu Liu,Shang-Chi and the Legend of the Ten Rings,actor,tt9376612,2021,movie,200000000,USD,432243292,207700000,224543292,USD
nm4855517,Simu Liu,Corner Gas Animated,actor,tt6881158,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm4855517,Simu Liu,Kim's Convenience,actor,tt5912064,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm4855517,Simu Liu,Women Is Losers,actor,tt9024096,NA,movie,NA,NA,NA,NA,NA,NA
nm4855517,Simu Liu,Awkwafina Is Nora from Queens,actor,tt8494614,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm4855517,Simu Liu,Fresh Off the Boat,actor,tt3551096,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm4855517,Simu Liu,An Awkward Girl Dates,actor,tt8793122,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm4855517,Simu Liu,The Expanse,actor,tt3230854,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm4855517,Simu Liu,Bad Blood,actor,tt6423364,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm4855517,Simu Liu,Slasher,actor,tt4667888,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm4855517,Simu Liu,Dark Matter,actor,tt4159076,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm4855517,Simu Liu,Orphan Black,actor,tt2234222,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm4855517,Simu Liu,Taken,actor,tt5052460,NA,tvSeries,NA,NA,NA,NA,NA,NA
